source,product_title,average_rating,review_title,content,rating,likes
amazon,"boAt Rockerz 255 Pro+ Bluetooth Neckband with Upto 40 Hours Playback, ASAP™ Charge, IPX7, Dual Pairing, BT v5.0 and Mic(Teal Green)",4.1,A fabulous product,"I brought this product before 8 days, and I would like to share my experience with you. Sound Quality 5/5 Build Quality 4/5 Mic and calling experience 4/5 Conformable 4/5 Overall it's a nice product in this price 👌",4.0,0
amazon,"boAt Rockerz 255 Pro+ Bluetooth Neckband with Upto 40 Hours Playback, ASAP™ Charge, IPX7, Dual Pairing, BT v5.0 and Mic(Teal Green)",4.1,"Durable, Sturdy and long Lasting","It’s been quite over an year, since I bought this prodigy and this in my opioid has proved its value. The sound quality is good at this price point and one can expect somewhat noise cancellation, even though most of it is due to ear vaccum. They are durable as well but the only con is that the eartips should have come in extra small as well.",4.0,5
amazon,"boAt Rockerz 255 Pro+ Bluetooth Neckband with Upto 40 Hours Playback, ASAP™ Charge, IPX7, Dual Pairing, BT v5.0 and Mic(Teal Green)",4.1,Quite good,"Battery backup is very very gud . Sound quality is ok . This neck band mainly for online classes , gaming or office work where u need gud battery backup . Go for it at this price you won’t be disappointed.",4.0,2
amazon,"boAt Rockerz 255 Pro+ Bluetooth Neckband with Upto 40 Hours Playback, ASAP™ Charge, IPX7, Dual Pairing, BT v5.0 and Mic(Teal Green)",4.1,Colour,"BOAT Company KO iska price Kam kar dena chahiye,, yahi koi FREE tak me dena chahiye Hamko to 499 me hi mil gaya hai !",4.0,0
amazon,"boAt Rockerz 255 Pro+ Bluetooth Neckband with Upto 40 Hours Playback, ASAP™ Charge, IPX7, Dual Pairing, BT v5.0 and Mic(Teal Green)",4.1,Good Earphones but lacks Charging indicator,It’s a good earphone which connects to two devices at once however there is no battery indicator or a charging indicator on it,4.0,0
amazon,"boAt Rockerz 255 Pro+ Bluetooth Neckband with Upto 40 Hours Playback, ASAP™ Charge, IPX7, Dual Pairing, BT v5.0 and Mic(Teal Green)",4.1,Superb sound quality,"This is really a good product from Boat, it has superb sound as well as noise cancellation quality. Also it has quick bluetooth connectivity feature. Giving one less star for build quality i.e. earbuds are heavy which feels heavy loads on ears after some time and the wire connecting them is not that good.",4.0,5
amazon,"boAt Rockerz 255 Pro+ Bluetooth Neckband with Upto 40 Hours Playback, ASAP™ Charge, IPX7, Dual Pairing, BT v5.0 and Mic(Teal Green)",4.1,Improve in built quality,"Battery life is actually long.i have written a review after 1 week later,i have not charge it after a week .",4.0,0
amazon,"boAt Rockerz 255 Pro+ Bluetooth Neckband with Upto 40 Hours Playback, ASAP™ Charge, IPX7, Dual Pairing, BT v5.0 and Mic(Teal Green)",4.1,Superb..!!!,Overall good but slightly work on sound quality and bulid quality. This is IPX7 but not safe on dusted area so work on..,4.0,0
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Very good but cusion hard,I am using from 40 days In staring 10 days its cusion was very soft but after time it is very hard Although its sound quality is very good before this ihave used zeb storm  thoose were very bad in starting its battrey life was very good i once charged it and i use it for 1 or 2 dyas but now only 1 day  but it is the 2nd best headphone in my collection good its sound quality is very good you should try on these,4.0,2
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Total paisa vasool,"So, I got these headphones in the Amazon sale. Here are the pros and cons: Pros: 1) all features are present as shown on package. 2) sound quality is good for a bluetooth headphones at this price range 3) good battery life, drains about 30% battery for 3-4hrs of playback. Cons: 1) Since my head is big, the headphone is slightly uncomfortable for me. Hence if you have larger than average head, better be ready for some discomfort. 2) The product I got had a defective dual-aux cable (the one needed to run the headphones without bluetooth), hence I need to get a new dual-aux cable. 3) the audio controls are at the rear of the left speaker, hence a bit difficult to manage.",4.0,7
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Budget control,That's might sounds rude but I'm not honestly Like if you're really wanna fullfill your dream of using Headphones you should go for it.( Dream word idk if this actually settles or not) They're are less in price and literally big in size. Sound quality is just okay not much perfect coz don't expect you've noise cancellation and smooth sound in 599 headphones lol Rest of all appearance and colour are damn very pretty. Go for it if you're in less budget seeker like me :)),4.0,4
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Good product in this price range,"Good product in this price range. Sound range is soo good, but quality of the sound is not that much good, but ok. Extreme bass level. There is no fm radio in this. Overall its a good product.",4.0,0
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,This should only be a wired headset,"In short, it should only be considered as a wired headset, because the Bluetooth function isn't upto mark. You get Aux Cable with 3.5mm connectors on both end and a Charging cable with USB to Micro USB connector. It charges up pretty fast, say in an hour or so. But there's no indicator when charging is completed, it's red when charging but when full, it's still red. You have to switch on or off or unplug and replug to know charging condition. In wired mode, the sound in muffled. Microphone doesn't work in wired mode. In Bluetooth mode, connection gets distorted every few seconds, but it's not repetative, but quite random. Sometimes there's a pause every 20 seconds, sometimes every 15 seconds and so on. That's the biggest drawback. Also, Bluetooth feature gets distortion and at times completely disconnects from any device if there's much movement, like brisk walking, climbing stairs. You'll have to maintain a standard cable length distance from device when using this headset in bluetooth mode, or else distortion is inevitable. It's made of Plastic, and the headset adjustment area(the place which slides down or goes up to adjust to your head size) is sloppy. It's made of plastic grooves and after 2-3 adjustment, the headsets starts sliding down on its own weight. That's another drawback. I replaced the product to check if these drawbacks were isolated incidents but to my surprise, they weren't. The replacement headset had the same problems. This is not a noise cancelling headset, but by design, headset earcups are supposed to cover our ears, hence a false notion of noise cancellation by default. But active Noise cancellation and Environmental Noise cancellation are completely different things. This headset has none of those, but if your ears are small, then the headset cups are gonna completely cover them and give a false hope of noise cancellation. The only plus point of this headset is the Aux port and it's price, which is quite economical.",3.0,14
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Comfort for ears sounds are good but Bluetooth connectivity is weak,I'm writing this review after 15 days of daily uses Bass quality is quite good this is over the ear headphone very comfortable for ears. battery backup is also good approx 6-7 hrs on full charge Some issues with Bluetooth connectivity not even covered 2-3 meter range,4.0,0
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Nice product but not for long distance connectivity,"Very nice product specially in very low budget segment , the bass is decent it gives a very soft bass which is very pleasent , the audio is not too loud and not too low, on microsd card mode  the sound is little bit loud and clear , but in bluetooth mode the sound is little bit low as compared to sd card mode and there is a connectivity issue the voice is disconnect when headphone is 2 to 3 meter away from the streaming device, the fm mode is ok and the sound quality is totally depend on the fm signal in your area, and aux mode is also ok and the sound quality is totally depend on the audio transmitting driver , in bluetooth mode when you watch any video specially in laptop then there is a little bit of delay , This product is good for listening songs  via micro sd card mode if you preffer high quality output, otherwise its sound quality is above average as compared to microsd card mode The comfort is good but in summer you will feel very hot",4.0,11
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,A good one,"Rs500, that's the price I paid for this headphone and to be honest... its good. There is no noise canceling, though its over ear headphone so you won't be able to hear things properly, so you may take that as a noise canceling feature ahahhaa The headphone is good, the battery life is also good, as for the mic... its decent As for the ergonomics or designs... hmmm The cubs do feel soft but when you put it on ears, it feel somewhat stiff and the headband is also tight so don't worry about dropping it when you are running, but it's a differnt story if you are running as if it's your last day (didn't test that way) The band is tight so when you extend it, it's little bit tight but you will get used to it It's guild quality is an okay, it's plastic so that's why the price is low The music quality is... OKAY or average but don't expect some high quality audio, it's just an okay Overall: It's an okay product, the ergonomics could have been better but... gotta make some sacrifice if you want something cheap and the biggest con of this product us when you use it with pc, the quality of audio really degrades and also even when you are connected, the audio sometime didn't work (found out this issue after some day usage) This may be a bad thing but overall, it's a good  headphone with good battery life and very decent audio Edit- The price is now 600... and to be honest, yes... its a good price for this item. Recently it touched around 700, so I was confused if you should buy it or not because that was too much for what you are getting but now now... its a fair price It's still little bit over at what I bought but still, it's worth it",4.0,38
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Great Headphones at reasonable price!! 👍👍,"After using it for more than 1 year and a month, they are still in a good condition. The AUX Cable has now sometimes don't work but the Bluetooth quality and experience is great. Overall the headphones are perfectly worth the money you pay for.",4.0,0
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,"Fantastic product, I am glad with Amazon","Very very like this product , buy this product this is worth of money",4.0,0
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Very good but cusion hard,I am using from 40 days In staring 10 days its cusion was very soft but after time it is very hard Although its sound quality is very good before this ihave used zeb storm  thoose were very bad in starting its battrey life was very good i once charged it and i use it for 1 or 2 dyas but now only 1 day  but it is the 2nd best headphone in my collection good its sound quality is very good you should try on these,4.0,2
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Total paisa vasool,"So, I got these headphones in the Amazon sale. Here are the pros and cons: Pros: 1) all features are present as shown on package. 2) sound quality is good for a bluetooth headphones at this price range 3) good battery life, drains about 30% battery for 3-4hrs of playback. Cons: 1) Since my head is big, the headphone is slightly uncomfortable for me. Hence if you have larger than average head, better be ready for some discomfort. 2) The product I got had a defective dual-aux cable (the one needed to run the headphones without bluetooth), hence I need to get a new dual-aux cable. 3) the audio controls are at the rear of the left speaker, hence a bit difficult to manage.",4.0,7
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Budget control,That's might sounds rude but I'm not honestly Like if you're really wanna fullfill your dream of using Headphones you should go for it.( Dream word idk if this actually settles or not) They're are less in price and literally big in size. Sound quality is just okay not much perfect coz don't expect you've noise cancellation and smooth sound in 599 headphones lol Rest of all appearance and colour are damn very pretty. Go for it if you're in less budget seeker like me :)),4.0,4
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Good product in this price range,"Good product in this price range. Sound range is soo good, but quality of the sound is not that much good, but ok. Extreme bass level. There is no fm radio in this. Overall its a good product.",4.0,0
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,This should only be a wired headset,"In short, it should only be considered as a wired headset, because the Bluetooth function isn't upto mark. You get Aux Cable with 3.5mm connectors on both end and a Charging cable with USB to Micro USB connector. It charges up pretty fast, say in an hour or so. But there's no indicator when charging is completed, it's red when charging but when full, it's still red. You have to switch on or off or unplug and replug to know charging condition. In wired mode, the sound in muffled. Microphone doesn't work in wired mode. In Bluetooth mode, connection gets distorted every few seconds, but it's not repetative, but quite random. Sometimes there's a pause every 20 seconds, sometimes every 15 seconds and so on. That's the biggest drawback. Also, Bluetooth feature gets distortion and at times completely disconnects from any device if there's much movement, like brisk walking, climbing stairs. You'll have to maintain a standard cable length distance from device when using this headset in bluetooth mode, or else distortion is inevitable. It's made of Plastic, and the headset adjustment area(the place which slides down or goes up to adjust to your head size) is sloppy. It's made of plastic grooves and after 2-3 adjustment, the headsets starts sliding down on its own weight. That's another drawback. I replaced the product to check if these drawbacks were isolated incidents but to my surprise, they weren't. The replacement headset had the same problems. This is not a noise cancelling headset, but by design, headset earcups are supposed to cover our ears, hence a false notion of noise cancellation by default. But active Noise cancellation and Environmental Noise cancellation are completely different things. This headset has none of those, but if your ears are small, then the headset cups are gonna completely cover them and give a false hope of noise cancellation. The only plus point of this headset is the Aux port and it's price, which is quite economical.",3.0,14
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Comfort for ears sounds are good but Bluetooth connectivity is weak,I'm writing this review after 15 days of daily uses Bass quality is quite good this is over the ear headphone very comfortable for ears. battery backup is also good approx 6-7 hrs on full charge Some issues with Bluetooth connectivity not even covered 2-3 meter range,4.0,0
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Nice product but not for long distance connectivity,"Very nice product specially in very low budget segment , the bass is decent it gives a very soft bass which is very pleasent , the audio is not too loud and not too low, on microsd card mode  the sound is little bit loud and clear , but in bluetooth mode the sound is little bit low as compared to sd card mode and there is a connectivity issue the voice is disconnect when headphone is 2 to 3 meter away from the streaming device, the fm mode is ok and the sound quality is totally depend on the fm signal in your area, and aux mode is also ok and the sound quality is totally depend on the audio transmitting driver , in bluetooth mode when you watch any video specially in laptop then there is a little bit of delay , This product is good for listening songs  via micro sd card mode if you preffer high quality output, otherwise its sound quality is above average as compared to microsd card mode The comfort is good but in summer you will feel very hot",4.0,11
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,A good one,"Rs500, that's the price I paid for this headphone and to be honest... its good. There is no noise canceling, though its over ear headphone so you won't be able to hear things properly, so you may take that as a noise canceling feature ahahhaa The headphone is good, the battery life is also good, as for the mic... its decent As for the ergonomics or designs... hmmm The cubs do feel soft but when you put it on ears, it feel somewhat stiff and the headband is also tight so don't worry about dropping it when you are running, but it's a differnt story if you are running as if it's your last day (didn't test that way) The band is tight so when you extend it, it's little bit tight but you will get used to it It's guild quality is an okay, it's plastic so that's why the price is low The music quality is... OKAY or average but don't expect some high quality audio, it's just an okay Overall: It's an okay product, the ergonomics could have been better but... gotta make some sacrifice if you want something cheap and the biggest con of this product us when you use it with pc, the quality of audio really degrades and also even when you are connected, the audio sometime didn't work (found out this issue after some day usage) This may be a bad thing but overall, it's a good  headphone with good battery life and very decent audio Edit- The price is now 600... and to be honest, yes... its a good price for this item. Recently it touched around 700, so I was confused if you should buy it or not because that was too much for what you are getting but now now... its a fair price It's still little bit over at what I bought but still, it's worth it",4.0,38
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Great Headphones at reasonable price!! 👍👍,"After using it for more than 1 year and a month, they are still in a good condition. The AUX Cable has now sometimes don't work but the Bluetooth quality and experience is great. Overall the headphones are perfectly worth the money you pay for.",4.0,0
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,"Fantastic product, I am glad with Amazon","Very very like this product , buy this product this is worth of money",4.0,0
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Very good but cusion hard,I am using from 40 days In staring 10 days its cusion was very soft but after time it is very hard Although its sound quality is very good before this ihave used zeb storm  thoose were very bad in starting its battrey life was very good i once charged it and i use it for 1 or 2 dyas but now only 1 day  but it is the 2nd best headphone in my collection good its sound quality is very good you should try on these,4.0,2
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Total paisa vasool,"So, I got these headphones in the Amazon sale. Here are the pros and cons: Pros: 1) all features are present as shown on package. 2) sound quality is good for a bluetooth headphones at this price range 3) good battery life, drains about 30% battery for 3-4hrs of playback. Cons: 1) Since my head is big, the headphone is slightly uncomfortable for me. Hence if you have larger than average head, better be ready for some discomfort. 2) The product I got had a defective dual-aux cable (the one needed to run the headphones without bluetooth), hence I need to get a new dual-aux cable. 3) the audio controls are at the rear of the left speaker, hence a bit difficult to manage.",4.0,7
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Budget control,That's might sounds rude but I'm not honestly Like if you're really wanna fullfill your dream of using Headphones you should go for it.( Dream word idk if this actually settles or not) They're are less in price and literally big in size. Sound quality is just okay not much perfect coz don't expect you've noise cancellation and smooth sound in 599 headphones lol Rest of all appearance and colour are damn very pretty. Go for it if you're in less budget seeker like me :)),4.0,4
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Good product in this price range,"Good product in this price range. Sound range is soo good, but quality of the sound is not that much good, but ok. Extreme bass level. There is no fm radio in this. Overall its a good product.",4.0,0
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,This should only be a wired headset,"In short, it should only be considered as a wired headset, because the Bluetooth function isn't upto mark. You get Aux Cable with 3.5mm connectors on both end and a Charging cable with USB to Micro USB connector. It charges up pretty fast, say in an hour or so. But there's no indicator when charging is completed, it's red when charging but when full, it's still red. You have to switch on or off or unplug and replug to know charging condition. In wired mode, the sound in muffled. Microphone doesn't work in wired mode. In Bluetooth mode, connection gets distorted every few seconds, but it's not repetative, but quite random. Sometimes there's a pause every 20 seconds, sometimes every 15 seconds and so on. That's the biggest drawback. Also, Bluetooth feature gets distortion and at times completely disconnects from any device if there's much movement, like brisk walking, climbing stairs. You'll have to maintain a standard cable length distance from device when using this headset in bluetooth mode, or else distortion is inevitable. It's made of Plastic, and the headset adjustment area(the place which slides down or goes up to adjust to your head size) is sloppy. It's made of plastic grooves and after 2-3 adjustment, the headsets starts sliding down on its own weight. That's another drawback. I replaced the product to check if these drawbacks were isolated incidents but to my surprise, they weren't. The replacement headset had the same problems. This is not a noise cancelling headset, but by design, headset earcups are supposed to cover our ears, hence a false notion of noise cancellation by default. But active Noise cancellation and Environmental Noise cancellation are completely different things. This headset has none of those, but if your ears are small, then the headset cups are gonna completely cover them and give a false hope of noise cancellation. The only plus point of this headset is the Aux port and it's price, which is quite economical.",3.0,14
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Comfort for ears sounds are good but Bluetooth connectivity is weak,I'm writing this review after 15 days of daily uses Bass quality is quite good this is over the ear headphone very comfortable for ears. battery backup is also good approx 6-7 hrs on full charge Some issues with Bluetooth connectivity not even covered 2-3 meter range,4.0,0
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Nice product but not for long distance connectivity,"Very nice product specially in very low budget segment , the bass is decent it gives a very soft bass which is very pleasent , the audio is not too loud and not too low, on microsd card mode  the sound is little bit loud and clear , but in bluetooth mode the sound is little bit low as compared to sd card mode and there is a connectivity issue the voice is disconnect when headphone is 2 to 3 meter away from the streaming device, the fm mode is ok and the sound quality is totally depend on the fm signal in your area, and aux mode is also ok and the sound quality is totally depend on the audio transmitting driver , in bluetooth mode when you watch any video specially in laptop then there is a little bit of delay , This product is good for listening songs  via micro sd card mode if you preffer high quality output, otherwise its sound quality is above average as compared to microsd card mode The comfort is good but in summer you will feel very hot",4.0,11
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,A good one,"Rs500, that's the price I paid for this headphone and to be honest... its good. There is no noise canceling, though its over ear headphone so you won't be able to hear things properly, so you may take that as a noise canceling feature ahahhaa The headphone is good, the battery life is also good, as for the mic... its decent As for the ergonomics or designs... hmmm The cubs do feel soft but when you put it on ears, it feel somewhat stiff and the headband is also tight so don't worry about dropping it when you are running, but it's a differnt story if you are running as if it's your last day (didn't test that way) The band is tight so when you extend it, it's little bit tight but you will get used to it It's guild quality is an okay, it's plastic so that's why the price is low The music quality is... OKAY or average but don't expect some high quality audio, it's just an okay Overall: It's an okay product, the ergonomics could have been better but... gotta make some sacrifice if you want something cheap and the biggest con of this product us when you use it with pc, the quality of audio really degrades and also even when you are connected, the audio sometime didn't work (found out this issue after some day usage) This may be a bad thing but overall, it's a good  headphone with good battery life and very decent audio Edit- The price is now 600... and to be honest, yes... its a good price for this item. Recently it touched around 700, so I was confused if you should buy it or not because that was too much for what you are getting but now now... its a fair price It's still little bit over at what I bought but still, it's worth it",4.0,38
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Great Headphones at reasonable price!! 👍👍,"After using it for more than 1 year and a month, they are still in a good condition. The AUX Cable has now sometimes don't work but the Bluetooth quality and experience is great. Overall the headphones are perfectly worth the money you pay for.",4.0,0
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,"Fantastic product, I am glad with Amazon","Very very like this product , buy this product this is worth of money",4.0,0
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Very good but cusion hard,I am using from 40 days In staring 10 days its cusion was very soft but after time it is very hard Although its sound quality is very good before this ihave used zeb storm  thoose were very bad in starting its battrey life was very good i once charged it and i use it for 1 or 2 dyas but now only 1 day  but it is the 2nd best headphone in my collection good its sound quality is very good you should try on these,4.0,2
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Total paisa vasool,"So, I got these headphones in the Amazon sale. Here are the pros and cons: Pros: 1) all features are present as shown on package. 2) sound quality is good for a bluetooth headphones at this price range 3) good battery life, drains about 30% battery for 3-4hrs of playback. Cons: 1) Since my head is big, the headphone is slightly uncomfortable for me. Hence if you have larger than average head, better be ready for some discomfort. 2) The product I got had a defective dual-aux cable (the one needed to run the headphones without bluetooth), hence I need to get a new dual-aux cable. 3) the audio controls are at the rear of the left speaker, hence a bit difficult to manage.",4.0,7
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Budget control,That's might sounds rude but I'm not honestly Like if you're really wanna fullfill your dream of using Headphones you should go for it.( Dream word idk if this actually settles or not) They're are less in price and literally big in size. Sound quality is just okay not much perfect coz don't expect you've noise cancellation and smooth sound in 599 headphones lol Rest of all appearance and colour are damn very pretty. Go for it if you're in less budget seeker like me :)),4.0,4
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Good product in this price range,"Good product in this price range. Sound range is soo good, but quality of the sound is not that much good, but ok. Extreme bass level. There is no fm radio in this. Overall its a good product.",4.0,0
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,This should only be a wired headset,"In short, it should only be considered as a wired headset, because the Bluetooth function isn't upto mark. You get Aux Cable with 3.5mm connectors on both end and a Charging cable with USB to Micro USB connector. It charges up pretty fast, say in an hour or so. But there's no indicator when charging is completed, it's red when charging but when full, it's still red. You have to switch on or off or unplug and replug to know charging condition. In wired mode, the sound in muffled. Microphone doesn't work in wired mode. In Bluetooth mode, connection gets distorted every few seconds, but it's not repetative, but quite random. Sometimes there's a pause every 20 seconds, sometimes every 15 seconds and so on. That's the biggest drawback. Also, Bluetooth feature gets distortion and at times completely disconnects from any device if there's much movement, like brisk walking, climbing stairs. You'll have to maintain a standard cable length distance from device when using this headset in bluetooth mode, or else distortion is inevitable. It's made of Plastic, and the headset adjustment area(the place which slides down or goes up to adjust to your head size) is sloppy. It's made of plastic grooves and after 2-3 adjustment, the headsets starts sliding down on its own weight. That's another drawback. I replaced the product to check if these drawbacks were isolated incidents but to my surprise, they weren't. The replacement headset had the same problems. This is not a noise cancelling headset, but by design, headset earcups are supposed to cover our ears, hence a false notion of noise cancellation by default. But active Noise cancellation and Environmental Noise cancellation are completely different things. This headset has none of those, but if your ears are small, then the headset cups are gonna completely cover them and give a false hope of noise cancellation. The only plus point of this headset is the Aux port and it's price, which is quite economical.",3.0,14
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Comfort for ears sounds are good but Bluetooth connectivity is weak,I'm writing this review after 15 days of daily uses Bass quality is quite good this is over the ear headphone very comfortable for ears. battery backup is also good approx 6-7 hrs on full charge Some issues with Bluetooth connectivity not even covered 2-3 meter range,4.0,0
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Nice product but not for long distance connectivity,"Very nice product specially in very low budget segment , the bass is decent it gives a very soft bass which is very pleasent , the audio is not too loud and not too low, on microsd card mode  the sound is little bit loud and clear , but in bluetooth mode the sound is little bit low as compared to sd card mode and there is a connectivity issue the voice is disconnect when headphone is 2 to 3 meter away from the streaming device, the fm mode is ok and the sound quality is totally depend on the fm signal in your area, and aux mode is also ok and the sound quality is totally depend on the audio transmitting driver , in bluetooth mode when you watch any video specially in laptop then there is a little bit of delay , This product is good for listening songs  via micro sd card mode if you preffer high quality output, otherwise its sound quality is above average as compared to microsd card mode The comfort is good but in summer you will feel very hot",4.0,11
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,A good one,"Rs500, that's the price I paid for this headphone and to be honest... its good. There is no noise canceling, though its over ear headphone so you won't be able to hear things properly, so you may take that as a noise canceling feature ahahhaa The headphone is good, the battery life is also good, as for the mic... its decent As for the ergonomics or designs... hmmm The cubs do feel soft but when you put it on ears, it feel somewhat stiff and the headband is also tight so don't worry about dropping it when you are running, but it's a differnt story if you are running as if it's your last day (didn't test that way) The band is tight so when you extend it, it's little bit tight but you will get used to it It's guild quality is an okay, it's plastic so that's why the price is low The music quality is... OKAY or average but don't expect some high quality audio, it's just an okay Overall: It's an okay product, the ergonomics could have been better but... gotta make some sacrifice if you want something cheap and the biggest con of this product us when you use it with pc, the quality of audio really degrades and also even when you are connected, the audio sometime didn't work (found out this issue after some day usage) This may be a bad thing but overall, it's a good  headphone with good battery life and very decent audio Edit- The price is now 600... and to be honest, yes... its a good price for this item. Recently it touched around 700, so I was confused if you should buy it or not because that was too much for what you are getting but now now... its a fair price It's still little bit over at what I bought but still, it's worth it",4.0,38
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,Great Headphones at reasonable price!! 👍👍,"After using it for more than 1 year and a month, they are still in a good condition. The AUX Cable has now sometimes don't work but the Bluetooth quality and experience is great. Overall the headphones are perfectly worth the money you pay for.",4.0,0
amazon,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",3.8,"Fantastic product, I am glad with Amazon","Very very like this product , buy this product this is worth of money",4.0,0
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,Good,Good product,4.0,0
amazon,"JBL T460BT by Harman, Wireless On Ear Headphones with Mic, Pure Bass, Portable, Lightweight & Flat Foldable, Voice Assistant Support for Mobiles (Black)",4.1,Not bad,"Good bass and sound quality is also good, I would say it's enough for normal music listeners.",4.0,3
